product_code;country;mde_value;operator
9101100;NL;257149;8878
4012099;SK;256951;783
1022999;FR;256851;2569
7082000;FR;256421;4443
7051100;ES;255794;6599
7096010;ES;255684;2941
2063000;ES;255376;4482
3028530;GR;255267;10033
2031110;FR;255248;10865
4069086;LT;254878;609
3028530;GR;254798;1304
2013000;IE;254679;6284
8121000;BG;254597;2100
2012050;NL;254526;6703
5051010;DE;254018;367
3053211;DK;253521;39
7102200;FR;253190;9256
1022959;FR;253110;971
4021019;NL;252907;10052
6029045;GR;252999;3334
3021400;SE;252876;7014
3028410;GR;252733;7942
4012099;DE;252641;7272
2032959;ES;252250;5540
7051100;ES;252099;8286
8044000;FR;251472;10023
3023310;PT;251369;9777
4061030;DE;251344;1261
2031211;FR;251414;1198
4072100;RO;251385;7819
6029099;NL;251318;4162
3053290;NL;250917;2267
1022999;SI;250842;9837
8051022;ES;250707;10865
2031211;ES;250525;4373
2102090;DE;250361;5540
2031955;ES;250240;481
3044100;DK;250118;1304
2013000;IE;250251;3589
1022951;HR;250067;9962
7115100;PL;249835;141
4012099;DE;249573;5015
7123900;RO;249471;3696
2061098;NL;249208;8382
2012090;DE;249125;8478
7132000;FR;249167;10485
8023100;FR;248766;8382
4021019;PL;248767;10052
8044000;FR;248540;6708
4061050;DE;248000;4942
7131010;DE;247955;10865
3061799;ES;247807;2048
4061030;HU;247890;7257
2031211;DK;247620;311
9011100;ES;247531;10368
6039000;NL;247388;7934
2031959;ES;247297;5795
1022999;FR;246788;938
4069021;PL;246416;2514
3021400;SE;246235;5601
4069086;LT;246143;700
3047415;ES;245904;6517
8021290;ES;245576;5055
1012910;PL;245576;8310
2011000;HR;245314;2948
4061050;DE;245215;1410
8105000;GR;245093;6270
2012050;HR;245026;2931
1022999;SI;245081;6294
2031211;NL;245038;241
4041054;AT;244405;5685
1022949;FR;244186;6736
3061500;FR;243924;992
8102010;FR;243878;3953
2012050;HR;243863;2948
2011000;ES;243877;9295
2031211;HU;243617;214
3073110;ES;243478;2190
8045000;NL;243212;9960
3061799;BE;243180;8726
8044000;FR;243034;9960
7115100;PL;242888;1718
1022190;PL;242456;5305
2031110;DE;242408;7100
8054000;CY;241911;1992
4069086;DE;241958;2250
4062000;DE;241612;6517
2031955;FR;241451;8382
7108069;RO;241348;7245
7095600;RO;241072;3445
2012050;NL;241240;6512
3028530;GR;240829;7763
8021290;FR;240214;2478
3047190;ES;240250;7922
7019090;DE;239499;894
1022999;FR;239296;9157
7131010;HU;239167;198
8135039;DE;239128;4598
4039051;AT;238904;4598
3074329;FR;238762;329
2031211;DE;238629;2217
2031955;DE;238625;3368
4069032;GR;238525;10865
2013000;ES;238230;194
7019090;FR;237993;8878
4081981;FR;237695;4222
2013000;PL;237678;405
4061080;LV;237644;10345
3022300;HR;237620;3035
2031955;ES;237309;8382
2013000;DK;237014;5203
6011030;NL;236913;5185
1022991;HR;236857;7533
7052100;NL;236500;9960
2031110;DE;236540;9624
4015039;BE;236513;287
3074335;ES;236430;1507
4029110;LU;236387;783
8119050;NL;235818;8027
6029091;NL;235694;1915
7020000;ES;235449;6375
3021400;SE;235304;3225
4069023;DE;235223;5601
7051900;ES;235104;8921
1022999;FR;235124;5743
8105000;ES;234876;10865
3074335;ES;234766;1826
3048990;NL;234779;4028
3074335;ES;234530;3816
1039110;DK;234230;1881
4069032;GR;234274;3287
8021290;ES;234267;8535
4069069;EE;233233;609
3061799;ES;232811;6159
4012091;AT;232929;6527
3061110;ES;232848;8382
4069092;DE;232882;4643
3074335;ES;232763;6793
8021290;ES;232717;5241
1022991;HU;232844;5305
3028410;GR;232684;5125
4061080;NL;232532;6950
3072110;FR;232434;1304
4021019;IE;232342;10865
3021400;SE;232071;7530
8024100;ES;232203;6192
2031955;DE;232119;7283
1022959;CZ;232001;10865
4029931;BE;231943;287
4041002;LT;231942;9858
4041002;NL;231827;5698
4069089;DE;231575;6950
1022949;FR;231502;833
4015039;BE;231256;2744
7099960;PL;231206;7503
1022951;SI;231142;8701
3047190;NL;230658;1861
4012099;DE;230529;1491
2101981;ES;230341;354
2032211;DK;230235;8165
8022100;PL;230213;9481
2101981;ES;229888;6081
4090000;HU;229750;1648
9012100;FR;229525;798
4015039;NL;229467;770
2041000;FR;229277;8970
3074329;FR;228700;10579
4069021;PL;227799;217
4022118;FR;227452;6524
4012099;SK;227241;3819
2011000;NL;227072;10593
2101131;ES;226988;4942
4090000;HU;226856;744
3021400;SE;226845;10812
7102100;DE;226736;10721
2072410;ES;226582;2967
4061050;DE;226339;1317
3061792;ES;226114;5601
1022969;FR;226176;6397
8051022;ES;225820;9609
3034290;ES;225844;10115
3061500;XI;225708;3035
8039010;NL;225424;10684
4069092;FR;225028;6567
8107000;ES;224905;10164
7020000;ES;224820;1254
4090000;ES;224741;744
2011000;ES;224674;7100
3036612;ES;224493;6703
4022118;IE;224364;9947
3071190;FR;224211;9550
3047190;DE;224279;1008
4061050;NL;223947;6950
3047415;ES;223764;4598
2012050;PL;223674;8277
4015039;BE;223618;3645
2011000;FR;223530;7084
2031211;DK;223173;1335
2031110;DE;223047;9560
4069023;DE;222955;204
4061050;DE;222892;6820
2031110;FR;222915;9410
8012200;DE;222511;4598
7096010;ES;222371;399
2012090;ES;222275;9350
2031211;FR;221950;6402
2031211;ES;221906;7093
7109000;DE;221881;10721
3044990;HR;221931;8149
2023090;NL;221514;2469
8021190;ES;221457;9331
1022999;CZ;221226;143
1022999;FR;221014;1185
4061050;NL;220872;7746
3049550;ES;220794;6703
3028990;HR;220900;8149
2012090;NL;220740;194
4069092;ES;220702;563
4069013;DE;220840;4422
1022999;FR;220639;6195
3074220;FR;220368;1304
2012020;DE;220182;236
3019190;ES;220157;10865
8021290;ES;219629;923
2072610;PL;219524;1461
2011000;FR;219481;642
7099290;GR;219040;2794
2031211;ES;219130;2217
2012020;PL;218943;6089
3048100;NL;219039;3764
8112059;CZ;218782;10865
2031955;AT;218524;7093
3047415;PT;218416;7736
2031211;PL;218239;1036
4069023;DE;218178;205
2031219;ES;218033;3488
6031100;NL;217958;8648
2050020;BE;217835;3976
4021019;DE;217809;783
4061030;DE;217699;7746
4069001;PL;217563;5308
8107000;ES;217338;9960
1022951;HR;217256;10075
3075200;ES;217192;8306
1022999;FR;217183;7256
3054100;SE;216924;10671
4061050;DE;216726;6776
2012050;NL;216644;3761
7108069;HR;216472;271
1022999;FR;216510;6605
4061050;NL;216175;9177
3048100;NL;216129;7495
2012050;FR;216079;1638
2012020;PL;215949;9837
3021400;SE;215552;7081
2013000;FR;215573;7705
3074230;ES;215462;980
1022999;FR;215447;6739
2031955;DE;215237;965
2011000;NL;215225;8742
1022991;FR;215352;7234
3035700;ES;214724;7495
1022999;FR;214531;4056
4061050;DE;214509;3650
7112010;GR;214403;7373
2031211;NL;214422;1036
3028510;GR;214307;10399
1029099;FR;213872;9371
4061050;DE;213813;2246
4069023;PL;213829;3863
6029099;NL;213715;4598
8093090;ES;213681;382
7019090;FR;213198;2157
4061050;DE;213040;9407
2050020;RO;212883;9377
1022959;IE;212982;4145
7095600;BG;212241;4855
9012100;DE;212028;10865
2012050;ES;211937;7482
1022959;FR;211796;3265
4061030;XI;211638;7123
7032000;ES;211597;2823
4061080;DE;211605;7818
2032211;PL;211335;1036
2072610;ES;211417;7623
3072210;DK;210941;4227
1022951;SI;210842;5077
2031955;ES;210634;9492
7123900;HR;210633;3696
2071410;NL;210660;9236
2031955;HU;210085;214
4061030;NL;210008;3561
2031211;NL;209921;4373
4011090;DE;209998;821
2012050;FR;209990;888
4061030;FR;209865;457
3021400;SE;209504;3764
4090000;BG;209299;10865
4069021;IE;209429;6960
3053290;NL;209333;4102
2031211;ES;209359;799
3044100;DK;209173;9740
4061030;BE;209143;1091
1022991;FR;208953;5714
3061500;IE;208906;2808
3074335;ES;208776;2525
4090000;RO;208457;318
1022959;FR;208161;3811
3074230;ES;208250;6087
2011000;DE;208012;5305
3035700;ES;208049;8486
4069023;DE;208074;9577
2101131;ES;207906;9401
3074220;FR;207920;10110
4069021;DE;207718;10865
2031110;NL;207802;5148
4061030;DK;207515;479
4029910;DE;207333;4358
2012090;ES;207364;5604
1051111;DE;207302;2747
4069013;DE;207002;6867
7115900;HR;206910;5624
3074335;ES;206785;2808
2031955;DE;206752;5044
1022999;FR;206663;2210
8029200;CZ;206599;3198
1022951;SI;206384;8440
3074335;ES;206153;6703
2023090;DK;205987;5203
4061050;AT;205817;336
3054100;DK;205576;10267
4041014;DK;205441;84
8119050;BG;205556;7268
6029091;NL;205340;4598
4069092;DE;205367;4598
2012020;PL;205117;8277
8109075;ES;205006;6375
7096010;ES;205032;3739
4061080;DE;204901;5886
6029091;NL;204891;4942
8023100;FR;204818;236
3074220;FR;204721;9826
2031211;NL;204775;1035
7095100;PL;204609;7874
8071900;ES;204707;10865
2031110;DE;204293;8287
4061030;BE;204249;2837
2011000;DE;204095;9936
3074399;ES;203923;5601
4039051;AT;203745;9049
3074230;ES;203676;4759
3054100;DK;203362;5601
4069079;FR;203330;1151
3048990;NL;203247;5601
4022118;DE;203134;752
7082000;FR;202927;6496
3061799;ES;202777;8828
4069099;GR;202714;6879
3028530;GR;202603;8761
1022999;FR;202575;3201
2012050;NL;202546;7482
9011100;BE;202405;3606
3074338;ES;202444;2303
3024700;ES;202420;1304
7019090;FR;202286;3268
1022999;FR;202268;4037
1012910;PL;202038;3564
2081010;HU;202087;5256
4012099;DE;201687;2242
2031955;HU;201659;4091
1022959;FR;201488;599
1022959;FR;201394;5259
4062000;FR;201514;5658
3028530;GR;201095;8864
7108095;PL;201164;1046
3021400;SE;201021;7718
1022999;FR;200984;1102
4011090;FR;200787;7253
2023090;PL;200792;1070
2012050;PL;200754;873
8021290;ES;200686;4598
2031211;DK;200537;2922
6021090;NL;200596;5126
2012050;DK;200530;10331
2071410;NL;200535;9517
1022999;FR;200337;5432
8061010;ES;200364;382
2012090;PL;200162;4894
1022999;FR;199925;2786
8052190;ES;199931;1479
7142010;ES;199901;8212
4069092;DE;199686;10865
4069089;DE;199567;6670
7095100;PL;199477;6840
7108095;BE;199083;6284
2071410;NL;198869;9281
3061799;ES;198843;4091
7133390;PL;198682;283
4032013;DE;198618;4598
7019090;FR;198584;6720
8051022;ES;198561;4255
1039110;DK;198396;419
2031110;FR;198183;4368
7032000;ES;198066;2263
2042230;FR;197931;5203
4069085;XI;197828;4598
2042100;FR;197766;4187
3074220;ES;197625;8382
7019090;FR;197595;7261
2031211;DE;197576;5540
4012099;CZ;197411;10865
2042100;ES;197331;4684
2011000;ES;197323;4289
1012910;RO;197234;9543
1022999;FR;197159;6394
3028530;GR;197202;10265
1022991;ES;197223;978
1022999;FR;196826;4758
7019090;NL;196861;261
3048100;NL;196727;9256
1022999;FR;196656;4416
4090000;HU;196303;4344
4061030;XI;196471;7266
4061050;DE;196328;2463
7019090;FR;196167;10515
3044100;FR;196042;6313
3074335;ES;196101;5886
3061799;ES;195903;2165
3054980;ES;195953;1211
2013000;FR;195829;8662
4041002;IE;195842;2836
3074220;FR;195742;10765
1041030;HU;195516;10191
4071911;FR;195560;1379
4069069;LT;195026;4422
7095600;RO;194964;4855
2011000;ES;194872;8081
7070005;ES;194748;10865
7019090;FR;194330;3128
2031211;DK;194331;3155
4051011;FR;194352;213
3021400;FR;194259;6609
1022949;FR;194015;9157
8023100;FR;193892;9960
8025100;ES;193945;682
4089120;FR;193819;1204
7032000;ES;193597;3727
1041080;FR;193615;4100
1022999;FR;193196;7021
3061799;ES;193102;6888
2012050;DK;193055;6512
2012050;DK;193010;1827
7099990;BE;192867;8878
8055090;NL;192932;6708
8105000;GR;192798;7559
1022190;FR;192626;7562
2031915;DE;192495;2142
7096010;ES;192289;7984
4051019;BE;192303;287
8044000;FR;192041;1378
2013000;PL;192101;2216
4051011;AT;191415;4466
7019090;FR;191226;5836
1039110;DK;191317;6769
7020000;ES;191211;813
2031110;BE;191135;5148
4069089;DE;190920;134
3075900;ES;190955;8382
3028530;GR;190703;9246
2013000;FR;190657;5305
2032955;ES;190303;4293
1022130;AT;190213;1760
2011000;ES;190018;1611
2044250;IE;189954;1486
8071900;NL;189861;9960
2012090;IE;189779;5203
2031911;NL;189795;2142
2032955;DE;189646;5540
8071900;NL;189685;4255
1022991;HU;189662;6749
2031913;FR;189653;1036
3048310;NL;189733;4598
8051028;ES;189715;8306
2071130;ES;189319;10333
4051011;DE;189026;6517
7020000;FR;188887;10640
2031290;BE;188817;1036
4069013;DE;188752;8382
2071470;DE;188490;6939
4012091;AT;188404;1164
4059010;BE;188434;721
2089030;ES;188327;3552
1022991;SI;188239;143
4069001;PL;188018;8274
4069089;DE;187789;8806
2031955;DE;187706;5214
9011100;NL;187690;5729
2012090;LT;187600;10733
3054100;DK;187524;1160
1051191;FR;187430;5489
2013000;IE;187285;4028
3075900;ES;187208;4598
3074392;ES;187045;8046
1039219;NL;186996;7382
2012050;DE;186855;1078
7108069;RO;186571;7091
1022959;HR;186598;10020
1022949;FR;186685;416
1022999;FR;186645;7545
1022929;RO;186590;6683
4051019;DE;186428;10865
4039051;SI;186395;8646
2012030;DK;186417;9402
4012011;AT;186280;9357
4011090;HU;186284;9437
3074335;ES;186050;7306
1022999;FR;185718;8997
4021019;FR;185686;3993
8055010;ES;185642;1992
2031955;ES;185707;4053
2012050;FR;185658;139
2011000;NL;185190;2046
7031019;ES;185079;5481
4069032;GR;185151;8773
8042090;GR;185004;923
2013000;IE;184793;236
2032955;ES;184844;8382
5069000;AT;184934;1991
4061030;XI;184814;6380
2031211;ES;184745;5031
7052100;DE;184515;4598
4021019;PL;184491;10865
3053290;SE;184363;1008
3061500;IE;184268;6284
1022951;HR;184220;481
3053211;DK;184020;631
2071310;PL;183930;2501
7095900;BG;183980;5699
3074230;ES;183756;85
1022959;FR;183651;6466
3053211;DK;183825;1008
4032091;GR;183723;369
2031110;BE;183768;5305
4090000;GR;183511;2838
3021400;SE;183350;1604
1022999;FR;183191;4508
4059010;BE;183203;9947
1022999;FR;183138;7190
3074230;ES;183029;9861
7109000;BE;182849;4598
8024100;GR;182707;4919
6029099;NL;182461;7542
7108095;ES;182416;677
3061500;IE;182327;1272
2071470;PL;182370;6799
7019090;DE;182196;6927
4022118;NL;182160;10656
8081080;HR;182170;2397
2032219;ES;182125;3488
2031110;FR;181877;4902
8021290;ES;181824;9495
4022118;FR;181882;4358
2031110;FR;181615;8906
1022999;FR;181488;4747
2012020;LT;181472;731
8025100;ES;181302;8993
3074230;ES;181294;10232
2013000;PL;180892;7705
3044100;DK;180853;5601
2031110;BE;180804;2151
1022999;FR;180647;6235
9012100;PL;180733;10865
2042100;FR;180402;10191
4061030;HU;180520;6060
4032091;AT;180518;4598
3061500;FR;180446;9456
1022991;HR;180386;10020
1022999;FR;180374;385
8021290;ES;180271;2095
4061030;SI;180341;2357
2031211;DK;180348;1198
4069089;DE;180017;9577
3074335;ES;179896;230
1022999;FR;179796;747
1022999;FR;179779;3679
7095100;PL;179804;6677
2012090;ES;179804;9441
1022991;HR;179491;5305
2012050;PL;179437;4387
3028410;GR;179312;8864
2012030;ES;179296;8279
6029048;BE;179183;2143
3047190;DE;179043;2974
3061792;ES;178841;8382
7019090;NL;178821;7601
6029091;NL;178604;7542
4012019;DE;178642;7667
7102200;BE;178558;5601
2012030;PL;178340;5305
4011090;CZ;178347;7667
2023090;DE;178148;56
7108095;FR;178071;10865
3075200;PT;178026;7736
3021400;SE;177987;1635
8025200;ES;177953;8538
3071190;FR;177924;9738
2031110;FR;177781;9350
4081981;ES;177534;10865
3048700;ES;177334;8966
7108069;HR;177376;7247
4012099;ES;177200;2069
4059010;NL;177121;2088
1022999;FR;176925;947
3074335;ES;176850;5601
1041030;HU;176756;5639
3035700;PT;176760;5506
2031219;DE;176260;4726
2012020;PL;176171;1638
4039013;NL;176259;10645
8021290;NL;176124;9331
1022999;FR;176207;1338
2011000;ES;176044;9560
4051090;NL;176116;451
8052200;ES;175934;5395
5040000;DE;175956;5337
2011000;PL;175903;4886
8023100;FR;175901;2333
2050020;FR;175821;3976
3069400;IE;175845;3035
4090000;FR;175514;7929
2031219;ES;175535;1035
2012090;ES;175512;3207
1022999;FR;175295;7296
1022999;FR;175255;4308
2013000;PL;175284;139
2031211;NL;175118;3155
2031955;DE;175191;6628
6029050;NL;175027;4843
2012090;PL;174950;8141
3044100;DK;174928;10176
7095200;RO;174943;2010
2031955;DE;174642;5017
8039010;FR;174612;1378
8025100;BE;174580;755
4021019;DE;174609;10052
2072610;DE;174499;902
7108095;ES;174214;6284
2012090;NL;174064;3077
1022999;FR;174230;2653
1022991;ES;174043;6460
2032955;FR;173521;2142
7108069;BG;173458;6604
4069086;DE;173350;3218
3021400;DK;173327;9999
3054100;DK;172957;284
2031110;BE;173055;9732
3056200;SE;172927;1008
2032955;DE;172962;5114
3074338;NL;172634;8486
3028530;MT;172557;8451
1022999;FR;172520;7391
7135000;DE;172463;6300
6029091;NL;172375;1520
8025100;BE;172355;3188
1022999;FR;172270;10407
4012099;DE;171965;2441
3028530;ES;171843;9246
9012200;FR;171675;35
4059010;FR;171434;3993
9012200;FR;171447;251
4012011;AT;171460;4942
7103000;BE;171377;1046
2031211;BE;171299;6402
1022959;FR;171283;687
2064100;ES;171034;4482
2031211;PL;170763;2665
7108070;ES;170652;6412
3053290;NL;170727;1008
2031110;DE;170458;9295
4012011;CZ;170604;2216
2012090;ES;170401;9410
4012099;AT;170377;7667
3019290;FR;170338;570
2013000;NL;170191;677
3044410;DK;170042;8382
3054100;DK;170053;6571
2050020;PL;169995;9116
2031955;DE;169936;2622
2032955;FR;169906;348
2031913;BE;169497;922
1022959;FR;169422;4237
8101000;BE;169471;718
2013000;ES;169519;51
2101981;FR;169341;4391
7123900;RO;169174;3475
3061500;IE;169152;7495
8112031;AT;169136;6055
8102090;LU;168933;3953
1022951;FR;168861;1498
3053290;NL;168613;8931
6031100;NL;168753;3654
8055010;ES;168632;582
2031110;DE;168651;10864
2011000;RO;168462;922
1022959;FR;168515;412
3049100;ES;168380;1861
2013000;PL;168274;6790
2011000;NL;168244;1065
1061900;FR;168180;1393
3021400;SE;167765;10765
2013000;PL;167487;8828
2013000;NL;167314;4289
4015039;DE;167358;3474
1012910;FR;167197;9579
2031211;DE;167105;9894
3021400;SE;167126;9804
2012090;IE;166957;431
2012090;ES;166857;2702
3048700;ES;166860;2730
8133000;PL;166856;4312
3073110;ES;166718;393
2031211;DE;166655;7121
2012090;FR;166683;7800
1022999;FR;166441;3059
2012090;NL;166261;8046
4021019;DE;166382;770
7095600;RO;166133;4198
4069099;DE;166139;4598
3061110;FR;166024;10593
8023100;FR;166076;3621
3047190;NL;165810;5601
4059010;AT;165872;4466
3035700;ES;165706;8356
1022999;FR;165719;4792
7108095;BE;165714;1046
2013000;PL;165698;481
3061799;ES;165408;9003
4061030;DE;165422;2775
4061030;DE;165291;5875
9012100;BE;165213;10612
8025100;BE;165118;8993
1022999;FR;164999;6595
4069099;DE;165137;4942
7051900;ES;164950;6488
7019090;FR;164647;5825
1022999;FR;164232;1832
6031970;NL;164063;4598
4061030;DE;164042;7936
2013000;IE;163963;902
7096010;ES;163952;4552
4011090;DE;163918;1261
2031211;FR;163876;7623
2050020;BE;163673;1569
2012050;PL;163671;481
2031110;FR;163543;424
2013000;IE;163386;194
3048100;DE;163367;5260
8039010;NL;163427;7900
8105000;HR;163173;4115
2011000;FR;163002;7100
4015039;BE;162989;770
2031110;FR;162950;7207
2032955;FR;162944;10174
3054100;FR;163014;10345
8023100;FR;162891;2103
8132000;DE;162790;497
3074290;ES;162651;4634
7102200;BE;162726;6284
4011090;DE;162689;2744
2012090;ES;162696;10701
2031110;FR;162467;2239
7020000;NL;162519;7366
3054100;DK;162473;7314
1022999;FR;162438;6036
3024700;PT;162353;7812
3061500;IE;162345;1273
8023100;FR;162241;87
1022999;FR;162167;3751
1022999;FR;162269;4448
9011100;BE;162136;742
1022999;SI;162104;8143
7019090;FR;161918;7805
2021000;PL;161908;6889
7123100;BG;161849;1807
3021900;GR;161605;10265
4021019;DE;161693;4358
8102010;ES;161530;659
4012099;HU;161431;7746
2012050;DK;161316;2410
3075200;ES;161286;8382
7108069;LT;161263;9215
1022999;FR;161158;9414
7020000;ES;161102;9609
1022190;FR;161026;5359
8044000;ES;161111;10865
7099290;GR;160911;1160
4069075;CZ;160704;226
