product_code;country;nat_value;operator
2031211;DE;719464;5540
2011000;ES;745163;4289
1012910;RO;254398;9543
3028530;GR;197277;10265
7019090;NL;195487;261
1022999;FR;206734;4416
4090000;HU;197017;4344
4061050;DE;136601;2463
7019090;FR;203230;10515
3044100;FR;339368;6313
3054980;ES;220985;1211
2013000;FR;194468;8662
4041002;IE;217697;2836
1041030;HU;460754;10191
4069069;LT;191156;4422
7095600;RO;193127;4855
2011000;ES;197560;8081
2031211;DK;187906;3155
4051011;FR;83243;213
3021400;FR;182830;6609
8023100;FR;110800;9960
8025100;ES;195304;682
7032000;ES;251555;3727
1041080;FR;193544;4100
3061799;ES;21240;6888
2012050;DK;214281;6512
2012050;DK;192002;1827
8055090;NL;140499;6708
2031915;DE;196168;2142
7096010;ES;199870;7984
4051019;BE;192362;287
8044000;FR;169346;1378
7019090;FR;198633;5836
1039110;DK;308527;6769
7020000;ES;206626;813
2031110;BE;143475;5148
4069089;DE;216632;134
3075900;ES;161150;8382
3028530;GR;191104;9246
2013000;FR;126174;5305
1022130;AT;67560;1760
2011000;ES;204555;1611
2012090;IE;162845;5203
2031911;NL;205456;2142
2032955;DE;196092;5540
8071900;NL;97197;4255
2031913;FR;138446;1036
3048310;NL;228032;4598
4051011;DE;5445;6517
7020000;FR;204808;10640
4069013;DE;459262;8382
1022991;SI;188156;143
2031955;DE;251349;5214
9011100;NL;87568;5729
2012090;LT;187617;10733
2013000;IE;315458;4028
3074392;ES;249519;8046
1039219;NL;180499;7382
2012050;DE;967879;1078
1022959;HR;186552;10020
1022929;RO;186468;6683
4039051;SI;196853;8646
2012030;DK;186379;9402
1022999;FR;216704;8997
4021019;FR;180873;3993
8055010;ES;127113;1992
2031955;ES;182902;4053
2012050;FR;206113;139
2011000;NL;184211;2046
4069032;GR;183196;8773
8042090;GR;189011;923
2013000;IE;156158;236
5069000;AT;294518;1991
7052100;DE;203166;4598
3053290;SE;191054;1008
3061500;IE;400231;6284
1022951;HR;61271;481
7095900;BG;224488;5699
1022959;FR;272807;6466
4032091;GR;165923;369
2031110;BE;188404;5305
4090000;GR;139929;2838
3021400;SE;180488;1604
4059010;BE;182456;9947
1022999;FR;183793;7190
7109000;BE;246686;4598
8024100;GR;196212;4919
6029099;NL;190454;7542
7108095;ES;263727;677
3061500;IE;354442;1272
2071470;PL;151684;6799
7019090;DE;344396;6927
4022118;NL;183574;10656
8081080;HR;390657;2397
2031110;FR;196203;4902
8021290;ES;181839;9495
4022118;FR;181720;4358
2031110;FR;198339;8906
1022999;FR;190102;4747
2012020;LT;97217;731
8025100;ES;181287;8993
2013000;PL;141938;7705
2042100;FR;179527;10191
4032091;AT;67956;4598
3061500;FR;181945;9456
1022991;HR;1352576;10020
8021290;ES;178452;2095
4061030;SI;156392;2357
2031211;DK;183070;1198
4069089;DE;199315;9577
3074335;ES;180705;230
1022999;FR;252011;747
1022999;FR;225308;3679
1022991;HR;806570;5305
2012050;PL;179188;4387
3028410;GR;190866;8864
6029048;BE;183510;2143
3047190;DE;79267;2974
3061792;ES;9383;8382
6029091;NL;177015;7542
7102200;BE;134334;5601
2012030;PL;594;5305
4011090;CZ;410000;7667
2023090;DE;178020;56
3021400;SE;185487;1635
3071190;FR;314068;9738
3048700;ES;193927;8966
3074335;ES;154468;5601
1041030;HU;184362;5639
3035700;PT;176783;5506
2031219;DE;182157;4726
4039013;NL;88027;10645
1022999;FR;179489;1338
8052200;ES;23080;5395
2011000;PL;176065;4886
2050020;FR;398450;3976
4090000;FR;179907;7929
2013000;PL;178007;139
2031211;NL;455853;3155
6029050;NL;175045;4843
2031955;DE;181513;5017
8039010;FR;72139;1378
4021019;DE;84380;10052
7108095;ES;63270;6284
2012090;NL;174477;3077
7108069;BG;215642;6604
4069086;DE;197484;3218
3021400;DK;173143;9999
3056200;SE;158905;1008
3028530;MT;172666;8451
1022999;FR;404927;7391
6029091;NL;146648;1520
8025100;BE;315719;3188
1022999;FR;172384;10407
3028530;ES;2669;9246
9012200;FR;28598;35
4059010;FR;172414;3993
9012200;FR;171475;251
4012011;AT;272686;4942
7103000;BE;169891;1046
2031211;BE;172558;6402
2031211;PL;170258;2665
3053290;NL;307202;1008
2031110;DE;226283;9295
2012090;ES;226899;9410
4012099;AT;136141;7667
3019290;FR;170257;570
2013000;NL;319149;677
3044410;DK;188762;8382
3054100;DK;169986;6571
2050020;PL;131390;9116
2031955;DE;179849;2622
2032955;FR;165743;348
2031913;BE;911;922
8101000;BE;116177;718
2013000;ES;172342;51
7123900;RO;118834;3475
8102090;LU;228428;3953
1022951;FR;170984;1498
3053290;NL;166552;8931
6031100;NL;112201;3654
8055010;ES;158352;582
2011000;RO;251417;922
3049100;ES;253438;1861
2013000;PL;163919;6790
2011000;NL;164106;1065
1061900;FR;164690;1393
2013000;PL;365623;8828
2013000;NL;243085;4289
4015039;DE;83103;3474
1012910;FR;167127;9579
2031211;DE;167926;9894
2012090;ES;24355;2702
8133000;PL;132437;4312
3073110;ES;166656;393
2031211;DE;183444;7121
2012090;FR;53584;7800
2012090;NL;166304;8046
4069099;DE;325184;4598
8023100;FR;89743;3621
1022999;FR;194037;4792
7108095;BE;219486;1046
2013000;PL;184418;481
3061799;ES;173584;9003
4061030;DE;240016;2775
9012100;BE;137505;10612
8025100;BE;157114;8993
7051900;ES;119912;6488
1022999;FR;164214;1832
6031970;NL;74465;4598
4061030;DE;164115;7936
2013000;IE;215396;902
4011090;DE;173121;1261
2031211;FR;163939;7623
2050020;BE;163701;1569
2012050;PL;201721;481
2031110;FR;166655;424
2013000;IE;162650;194
2011000;FR;164721;7100
4015039;BE;179247;770
2032955;FR;162871;10174
3054100;FR;150590;10345
8023100;FR;165434;2103
8132000;DE;81437;497
7102200;BE;50981;6284
4011090;DE;571391;2744
7020000;NL;161786;7366
3054100;DK;162162;7314
3024700;PT;170802;7812
3061500;IE;162406;1273
8023100;FR;109794;87
9011100;BE;148905;742
3021900;GR;161636;10265
4021019;DE;191371;4358
8102010;ES;142655;659
2012050;DK;162242;2410
7108069;LT;92783;9215
1022999;FR;162378;9414
7020000;ES;183057;9609
4069075;CZ;161234;226
4012091;AT;182854;4598
2013000;FR;159231;431
2031110;DE;386227;1036
1022999;FR;167180;6250
7051100;ES;448510;3544
5040000;NL;343265;10624
2031955;ES;167625;4910
4041002;DE;13622;1306
8119050;LT;160010;6055
1069000;NL;2380;5647
2013000;IE;180805;7705
1022959;FR;137511;3207
1022999;FR;76396;2905
2031955;DE;156774;354
9051000;FR;125292;326
6022080;BE;141575;2143
2031211;DK;158414;7283
3056200;SE;312295;2267
8107000;ES;142247;4736
2031955;DE;157791;1523
7095600;BG;150672;7077
2013000;IE;143603;922
5111000;NL;169328;9474
8044000;FR;138800;10053
4032013;DE;162316;6376
4011010;CZ;182990;4598
8055010;ES;339604;4255
2012050;NL;147059;3077
2101981;ES;422046;2217
3036612;ES;157372;6517
2012090;ES;53499;2078
1039110;DK;95148;9965
8104030;ES;22934;3953
3035700;ES;172788;1272
1022999;FR;369132;9944
7102100;FR;163905;8848
2031913;ES;68647;405
8105000;GR;109253;6461
4061050;DE;270938;6412
4015011;DE;96613;134
3047419;FR;53611;706
3036310;PT;105170;5506
4032051;RO;189264;10306
7108069;RO;340870;9215
8025100;BE;154617;8084
2012090;NL;153614;6512
2012090;FR;148872;481
2101981;ES;171863;1137
2091090;ES;208575;206
9041200;FR;153994;3012
8025100;DE;164034;506
7019090;FR;286074;8497
2031955;DE;146519;2501
2013000;IE;151659;863
7031019;AT;128880;7459
4021019;FR;152645;4997
1022999;FR;181546;7286
2031211;DK;153311;1786
2031110;DE;836020;9410
3028410;GR;257804;4194
3024310;HR;157968;3035
4015011;AT;8410;3126
7032000;SI;152930;2263
2012090;IE;259461;5886
2050020;ES;159710;6889
4012091;AT;152870;6412
2031211;ES;150375;375
3021400;SE;223071;9443
2013000;NL;1127864;5886
7115100;PL;192968;260
7108095;ES;186282;8478
2031211;DK;119701;675
3075200;ES;147710;2446
8051022;ES;146895;582
2031915;DE;69436;5148
4069023;DE;151390;2185
2031955;DE;149013;6711
4061050;DE;264867;6091
1022991;HR;151893;9837
4041052;DE;117459;388
4062000;DE;181057;4598
1022949;FR;142936;5359
8025200;ES;266067;7811
4012091;AT;263614;4942
2011000;NL;206239;10076
4069050;GR;207783;6879
3074335;ES;151017;3928
2044230;FR;107008;5601
3035700;ES;255562;1641
7108069;RO;126383;3475
2011000;NL;172724;236
7123900;BG;139532;5624
1041030;ES;220122;8970
3061500;DK;150631;1272
8052200;ES;303169;111
7020000;NL;195524;813
1022999;FR;151200;1133
2013000;IE;265777;3722
4012099;HU;169888;2744
3024700;ES;158150;10110
1022959;FR;149734;28
2031211;NL;692700;3971
2032955;DK;147419;348
4041014;PL;149578;827
3047411;ES;169289;4598
2041000;FR;182432;5223
4039053;HR;68207;8646
1022959;FR;150762;2213
8025100;BE;149255;2137
2011000;PL;1253454;5305
2031211;FR;146124;2665
2012090;NL;155210;4718
2012030;DE;113361;9936
1022999;IE;148077;5978
1022999;FR;147976;10371
3061500;ES;148325;6087
2031211;DE;336671;1216
3048949;ES;94837;6517
2012050;PL;130744;7376
4012011;AT;134735;6102
9011100;DE;302439;2414
3074335;ES;147117;4097
5040000;FR;173821;6182
3054200;LT;157384;9282
7020000;ES;222609;10640
2012090;IE;196672;236
4069032;GR;438584;7990
2031913;FR;151986;3155
4061030;DE;486632;1204
8107000;ES;157679;382
4069076;BE;146115;5399
2012050;NL;126687;236
4061030;DE;143738;677
3047990;FR;270019;5601
3061500;IE;183186;1091
1022999;FR;177653;4675
1022999;FR;145687;7983
1022999;FR;145323;3411
3048100;DE;151213;6013
2011000;PL;356325;1638
3044410;DK;74331;3035
1022999;FR;253314;1381
6031970;NL;96784;3248
1022999;FR;230215;255
1022999;FR;144572;4204
7020000;FR;147859;10060
8083090;BE;139652;8892
2012050;DK;135983;4298
8055010;ES;125258;9960
4041002;FR;139117;512
8025200;GR;143952;1168
3074210;FR;142490;7531
8055010;ES;189371;624
3061500;FR;186678;1272
4049021;FR;143719;334
2012090;FR;140110;4091
4061050;AT;53360;10582
9023000;PL;140482;10003
2013000;NL;158204;9441
3054980;ES;17987;7314
5040000;NL;212219;4847
1041030;RO;132243;4100
2013000;FR;78276;1297
4041002;PT;104977;4910
1022999;FR;143193;8685
3074335;ES;142305;4942
4061050;EE;149977;2469
2031211;NL;186924;1198
4069074;NL;141872;4091
2013000;NL;145819;2573
3028990;NL;138310;8146
2031955;BE;141510;5604
3074399;ES;91500;230
2011000;FR;240052;4359
4051019;DE;141318;1168
2031211;AT;309592;2788
4051011;BE;141100;175
2032190;ES;136279;291
4049023;LT;290243;388
9011100;NL;88837;5335
2013000;PL;138681;4289
7031019;AT;147089;2521
3061500;DK;237494;5601
2011000;ES;137048;8901
3053290;ES;140471;1008
2012090;NL;53888;169
7108069;FR;212340;9215
2012030;ES;149395;2702
2050020;ES;115319;5604
2031110;DE;139942;5892
3044100;DK;124719;8275
5119985;PL;143270;6347
5040000;PT;112485;4847
1022949;FR;112237;6350
7108095;AT;43634;6451
8107000;ES;315965;5395
1022999;FR;139549;5694
6029050;DE;100803;7542
2013000;IE;214444;1078
3073110;ES;1910;370
2044230;FR;138494;5203
7134000;PT;86835;4598
3028530;GR;428540;7942
8111019;PL;137763;135
2012090;LT;149632;9430
2012050;DK;50991;4886
4063031;FR;133683;2626
4011090;AT;240238;520
4041002;DE;101890;470
2012030;NL;125869;6575
1022999;FR;138057;466
3061799;PT;180811;5601
3021400;FI;137675;904
4022199;DE;112959;10052
2031110;DE;137680;7407
8051024;NL;141877;9960
3028530;GR;179162;10677
3035700;ES;317323;230
1022959;FR;137120;2434
7019090;FR;176785;2481
2012090;FR;94530;8046
8044000;ES;188541;9926
3056300;ES;136736;458
2089030;SK;136716;6408
1022959;FR;170293;3495
4032013;GR;136595;7746
7095200;FR;133377;7245
1039110;DK;132745;3479
4069092;AT;85117;313
4069086;DE;138203;3175
4011090;AT;191312;1920
8029910;DE;68108;4598
2101131;ES;233457;3736
3028410;GR;123195;8275
1022999;FR;179568;1644
8102010;ES;84452;9535
3024700;ES;135466;9143
7131010;DE;45347;3040
2011000;BE;143542;8382
7131090;FR;130588;4133
2011000;NL;140390;9441
4069074;DE;168000;4598
8029200;ES;134976;995
2031955;ES;71301;405
3028530;GR;134559;9775
4069092;FR;131380;2626
8054000;NL;15711;6708
3035700;ES;61647;5800
6029091;NL;156175;6349
2013000;NL;133918;8382
2031915;DE;169207;5540
2012050;ES;136660;3409
2031110;DK;104347;1036
1039110;DK;182048;2788
1022959;FR;635966;5359
2011000;FR;133294;5431
7019090;FR;126087;4175
8022200;DE;132510;326
8052200;ES;123109;3049
4069013;DE;123581;10582
4051050;DE;146366;4942
3021400;DK;132602;10568
4061030;DE;132458;2185
3028410;GR;178792;7806
6029050;DE;153270;1144
1022991;HU;133246;2207
1022999;FR;16974;5903
8042090;GR;165692;995
7019090;FR;94790;654
7102100;BE;106600;5601
2013000;IE;145243;7936
2013000;NL;122023;405
1022999;FR;168443;639
8083090;BE;86641;4901
6029091;NL;163577;8306
4012099;SI;155220;1261
4069013;FI;130885;388
2031110;FR;111991;4127
4061030;DE;131184;6503
8029200;DE;262182;9244
8083090;NL;102999;7186
3044100;NL;130613;10234
2012050;AT;40012;1078
1022999;FR;133538;5008
2031211;DE;130555;4150
4032099;DE;133592;4598
7019090;FR;294228;10053
2011000;NL;115715;6512
1022999;FR;133099;2661
3028410;GR;130006;9246
4061050;DE;125565;6102
3028410;GR;129886;10265
3048990;NL;72485;1272
3061799;ES;129572;6087
4032019;GR;94677;9545
8054000;CY;130473;2941
4012091;AT;64826;818
9102090;ES;82141;3012
1022959;FR;156471;338
1022999;FR;129343;5835
7095200;FR;129073;3245
4090000;HU;65579;954
1022999;FR;130367;7131
2042100;FR;118433;2702
1022991;ES;128435;5186
3048990;NL;128531;8726
1022999;FR;129721;819
3021400;FI;128294;1604
2013000;NL;123854;9273
1022959;FR;295003;3751
4049021;FI;127684;511
5051090;CZ;127311;367
4059010;FR;129742;213
1022999;FR;153612;2186
2012050;PL;127153;3207
7103000;BE;96338;5601
2031915;FR;127060;5148
1022949;FR;218549;6466
2031955;DE;108408;10580
1022999;FR;30480;7563
3074331;ES;35254;5456
2050020;PL;126521;9837
3061799;ES;97479;7495
3021400;FI;126235;4286
7115100;PL;208548;1160
2011000;NL;73236;6
2012050;PL;397302;4507
8105000;GR;131187;7855
2012020;PL;145407;6355
3021400;SE;217165;9246
4011090;AT;36144;562
1022999;FR;125490;646
7051900;ES;269768;9609
2012090;PL;22159;6575
4032091;SI;123546;8646
2072710;ES;130663;7049
4069086;DE;125125;1317
7108095;DE;124957;1241
3061799;ES;218285;9456
3047500;FR;167780;8478
2012050;FR;79656;772
4090000;PL;124817;744
2013000;IE;42308;4556
8121000;BG;107436;2230
4032093;AT;586906;2463
4062000;DK;133565;8441
7108069;PL;124095;6451
1022910;PL;124291;143
8107000;ES;106707;8382
2012050;FR;128488;8864
2072710;PL;124339;1049
2012050;PL;228414;6
4069092;DE;326021;134
1022999;FR;125781;6161
2045011;GR;123411;3173
2011000;PL;123427;9837
7052900;ES;28125;6488
5119985;FR;153126;291
3028530;GR;122703;9498
8102010;ES;2122;3953
2031110;FR;122055;8996
4051050;FI;122417;388
2072710;DE;158942;5540
2012050;DK;115598;9557
2072610;DE;122512;5044
3074230;ES;41068;5785
7051100;ES;155103;813
2031955;NL;119846;8282
1022999;FR;122270;7419
9011100;DE;248997;71
2072710;HU;124749;7049
8112031;BG;122161;7268
2031211;DK;66966;354
2011000;NL;117026;1103
8055010;ES;172700;6375
3074335;ES;145631;677
9041100;NL;17779;685
4069086;DE;123472;217
4032049;AT;26783;6102
8107000;ES;121653;4595
2012020;PL;121523;8487
2012050;PL;130452;6957
2031955;ES;119342;2702
4041002;PL;103336;4997
2012050;NL;120540;405
3075200;ES;120765;1705
2031211;NL;120531;5275
7019090;FR;153573;4699
1022951;SI;184777;6736
3028530;GR;94219;8733
7123900;RO;111378;4999
4069013;DE;423216;2514
7093000;ES;157277;7459
4051019;NL;120203;6090
2012020;PL;120129;4886
4051019;AT;8850;4466
3034290;ES;123214;6517
2023090;FR;125388;457
3072110;FR;124239;18
4090000;PL;211726;158
4069084;FR;230531;313
1022999;FR;119511;7726
2031915;DE;166657;5203
2042100;FR;135454;1969
8023100;FR;121147;10398
4069013;DE;95570;5237
7020000;FR;153619;9609
4012099;SI;126810;6264
2071460;NL;154160;7627
8021290;PT;118976;9331
2011000;DK;119500;6512
2011000;BE;119575;5431
4090000;ES;155189;1654
8055010;ES;149303;7223
2011000;FR;114815;1845
2101131;ES;143119;1363
2031955;AT;41615;3488
2011000;FR;119645;113
3073110;ES;118182;7309
1022999;FR;232937;6466
7109000;ES;117959;4942
4012099;ES;116106;9370
8051022;ES;105383;8382
3028990;ES;12303;5601
2071320;PL;117686;3256
7123900;RO;117771;2794
3053990;ES;110725;1105
2012030;DE;57900;5305
2012050;FR;89922;1429
2031955;ES;169954;4091
8055010;ES;264429;8797
1039219;NL;118963;9496
7093000;ES;126014;7984
4069013;FR;98771;6567
1022999;FR;83104;8462
2031110;DE;116839;4886
4069013;DE;116737;9577
1022999;FR;50319;4785
4069076;DE;163421;134
4069025;DE;112012;2250
2013000;PL;125300;1354
7082000;NL;116451;6496
4015031;SK;116326;4941
2011000;ES;116408;7351
2013000;FR;49130;7084
8052200;ES;121578;236
2012050;AT;57493;4718
3074331;NL;128287;677
4049023;LT;12731;10052
7096010;ES;61184;10356
2032219;ES;1572;8282
4032011;SI;114077;8646
2013000;FR;118217;481
3074392;ES;175950;1272
1022910;LT;51053;8651
4081981;DE;115397;4222
4022118;NL;115498;3168
3074399;ES;57932;2870
8023100;FR;80758;1378
2012090;NL;53803;959
2012050;DK;58030;2956
2012020;PL;98226;405
2012050;NL;114428;194
4022118;NL;110691;512
4061030;DE;114302;7123
6029091;NL;54186;10582
8055010;ES;145926;4091
1022999;FR;112629;7549
8055010;ES;123770;7009
7019090;DK;248308;2157
3022400;ES;114080;3035
7096010;ES;141290;8899
2012050;PL;437090;8141
2031955;BE;98312;3155
3071110;FR;113836;5886
3074399;DK;5625;5601
4069084;FR;152552;6879
7131010;FR;113254;4843
4051019;FR;63105;10345
4015019;BE;55106;8911
2012030;FR;113247;3431
8109020;NL;78018;6708
4069001;PL;112740;4579
4039061;BE;141513;10306
2031955;DK;82145;5540
2031110;FR;168346;6889
4061030;NL;112391;388
8021290;ES;112209;8548
3075100;ES;223780;7531
3073110;ES;62654;5601
4069021;NL;112020;207
9051000;FR;112499;9172
8024100;FR;103480;6192
8021290;ES;112825;1682
4051019;DE;111746;3354
4051030;BE;111758;4600
4061030;BE;112158;1358
1041030;RO;112047;4439
2011000;NL;154150;8277
2011000;ES;277857;5604
6029091;NL;123524;4071
3048990;NL;133269;3487
8021290;ES;110130;8546
3021400;FR;111684;18
1012990;FR;126686;4531
7115100;PL;29453;10660
4069001;PL;110678;9019
4032091;GR;133754;4598
5119985;FR;111293;6916
7108095;PL;171501;3106
2011000;ES;81512;9065
4069023;DE;159981;2514
4022118;FR;110904;3993
4061050;DE;975689;10345
2012050;FR;104469;4182
8083090;NL;115482;748
1022951;SI;108026;959
4069078;DE;108485;8292
8023100;FR;106664;7404
6029047;ES;175186;2143
4012099;DE;209393;821
2031110;FR;110533;1724
2031955;DE;109775;9357
4069099;FR;33376;2626
1022999;FR;70701;4815
2089030;SI;110254;5494
3054100;DK;168841;3627
7096010;ES;312398;10640
2032955;AT;98161;3488
2012050;AT;117015;3409
4012099;DE;111724;9019
2012050;AT;109430;5646
2012050;FR;108461;4507
9012200;FR;180549;1204
8107000;ES;116041;1423
3077100;ES;109424;2262
2013000;XI;146386;802
2042100;FR;122094;560
8044000;FR;109435;5886
3061500;IE;108687;2165
3048990;NL;36593;2165
2023090;PL;49131;978
2013000;IE;107086;6721
5040000;ES;97993;2921
4051011;DE;110120;134
3061799;ES;109143;1507
4061050;DE;109226;2947
8055010;ES;91765;6305
4069001;PL;106567;2514
4069001;PL;108153;8430
4051019;DE;41517;7403
2011000;BE;99705;4298
8045000;ES;119291;582
6029047;ES;84496;1887
4061050;DE;108043;397
2022010;PL;107983;9837
1022999;FR;107035;4353
7108069;BG;50049;7359
7082000;FR;13580;5190
4061030;BE;107454;388
4032011;AT;34693;6376
7019090;FR;144411;2333
2012030;DE;93814;9410
2012050;PL;80784;6512
2012050;AT;108045;5080
2012030;PL;119235;481
4041002;PT;70008;4358
2012090;DE;54428;236
4069078;DE;120459;2514
4012099;DE;109016;9054
6031970;NL;110289;7542
